# Download from ensembl database through its query tool BioMart.
# 'Symbol' is Ensembl Gene ID.
# 'ID' is the numeric form of 'Symbol'.
# 'Family' is not given in original file, and we define it on our own. 
# 'Orient' is not given.
# ID	Family	Sysmbol	Species	Chromosome	Orient	Start	End
20922	1810	ENSG00000020922	Homo sapiens	11	-	93790123	93866688
21300	2177	ENSG00000021300	Homo sapiens	11	-	73023592	73051510
21355	15353	ENSG00000021355	Homo sapiens	6	-	2778641	2787208
21488	5332	ENSG00000021488	Homo sapiens	19	-	38013262	38052512
21574	10569	ENSG00000021574	Homo sapiens	2	-	32142184	32236209
21602	2228	ENSG00000021602	Homo sapiens	12	-	10632344	10643701
21645	16413	ENSG00000021645	Homo sapiens	14	-	78187321	79400511
21762	4872	ENSG00000021762	Homo sapiens	11	-	3064922	3143116
21776	348	ENSG00000021776	Homo sapiens	15	-	32935845	33049287
21826	11903	ENSG00000021826	Homo sapiens	2	-	211129583	211252074
21852	14139	ENSG00000021852	Homo sapiens	1	-	57167473	57204276
22267	15538	ENSG00000022267	Homo sapiens	X	-	135057346	135121184
22277	9643	ENSG00000022277	Homo sapiens	20	-	54477077	54527350
22355	15040	ENSG00000022355	Homo sapiens	5	-	161206983	161258992
22556	4696	ENSG00000022556	Homo sapiens	19	-	60168512	60204320
22567	2409	ENSG00000022567	Homo sapiens	8	-	142290052	142307855
22840	8638	ENSG00000022840	Homo sapiens	12	-	119456538	119499740
22976	1218	ENSG00000022976	Homo sapiens	14	-	101853467	101878454
23041	5489	ENSG00000023041	Homo sapiens	10	-	114180052	114196662
23171	12850	ENSG00000023171	Homo sapiens	11	-	122901740	122998540
23191	6151	ENSG00000023191	Homo sapiens	11	-	484513	497273
23228	813	ENSG00000023228	Homo sapiens	2	-	206696080	206732432
23287	10871	ENSG00000023287	Homo sapiens	8	-	53697569	53789545
23318	46	ENSG00000023318	Homo sapiens	9	-	101781293	101901151
23330	11470	ENSG00000023330	Homo sapiens	3	-	52207156	52223383
23445	4866	ENSG00000023445	Homo sapiens	11	-	101693404	101713658
23516	7584	ENSG00000023516	Homo sapiens	13	-	41744289	41795402
23572	1795	ENSG00000023572	Homo sapiens	1	-	191332223	191341867
23608	9324	ENSG00000023608	Homo sapiens	14	-	61298920	61332898
23697	7776	ENSG00000023697	Homo sapiens	12	-	16000968	16081581
23734	1364	ENSG00000023734	Homo sapiens	12	-	15926600	15947670
23839	3569	ENSG00000023839	Homo sapiens	10	-	101532493	101601571
23843	4989	ENSG00000023843	Homo sapiens	4	-	156970331	157006875
23892	8402	ENSG00000023892	Homo sapiens	6	-	35373573	35397524
23902	12242	ENSG00000023902	Homo sapiens	1	-	148387997	148398449
23909	6685	ENSG00000023909	Homo sapiens	1	-	94125178	94147600
24048	5741	ENSG00000024048	Homo sapiens	6	-	42639778	42769220
24422	5506	ENSG00000024422	Homo sapiens	19	-	52908502	52938202
24526	6230	ENSG00000024526	Homo sapiens	1	-	68713527	68735338
24862	1579	ENSG00000024862	Homo sapiens	6	-	139136339	139156147
25039	7838	ENSG00000025039	Homo sapiens	6	-	90131436	90178714
25156	13557	ENSG00000025156	Homo sapiens	6	-	122762494	122795810
25293	5601	ENSG00000025293	Homo sapiens	20	-	33823337	34001702
25423	6572	ENSG00000025423	Homo sapiens	12	-	55443375	55467841
25434	5959	ENSG00000025434	Homo sapiens	11	-	47227043	47246972
25708	9295	ENSG00000025708	Homo sapiens	22	-	49311047	49315327
25770	8668	ENSG00000025770	Homo sapiens	22	-	49293532	49308767
25772	9145	ENSG00000025772	Homo sapiens	20	-	43004186	43022528
25796	2325	ENSG00000025796	Homo sapiens	6	-	108298215	108386086
25800	5749	ENSG00000025800	Homo sapiens	1	-	32346231	32414756
26025	16453	ENSG00000026025	Homo sapiens	10	-	17311250	17319591
26036	10439	ENSG00000026036	Homo sapiens	20	-	61759607	61800495
26103	8051	ENSG00000026103	Homo sapiens	10	-	90739206	90765521
26297	259	ENSG00000026297	Homo sapiens	6	-	167263003	167290669
26508	12860	ENSG00000026508	Homo sapiens	11	-	35116993	35210522
26559	15175	ENSG00000026559	Homo sapiens	20	-	49053601	49073051
26652	13647	ENSG00000026652	Homo sapiens	6	-	161471050	161615097
26751	4098	ENSG00000026751	Homo sapiens	1	-	158975701	158991224
27001	11368	ENSG00000027001	Homo sapiens	13	-	23202329	23361559
27075	16236	ENSG00000027075	Homo sapiens	14	-	60858186	61087443
27644	15837	ENSG00000027644	Homo sapiens	1	-	155077289	155095290
27697	5540	ENSG00000027697	Homo sapiens	6	-	137560322	137582239
27847	7932	ENSG00000027847	Homo sapiens	5	-	176959778	176969929
27869	771	ENSG00000027869	Homo sapiens	1	-	155042659	155053250
28116	2094	ENSG00000028116	Homo sapiens	2	-	58127224	58240505
28137	7984	ENSG00000028137	Homo sapiens	1	-	12149647	12191863
28203	7626	ENSG00000028203	Homo sapiens	12	-	94135715	94219075
28277	10028	ENSG00000028277	Homo sapiens	19	-	47284515	47328470
28310	13157	ENSG00000028310	Homo sapiens	5	-	916856	945915
28528	12673	ENSG00000028528	Homo sapiens	15	-	62175230	62223486
28839	1525	ENSG00000028839	Homo sapiens	6	-	134315994	134350320
29153	14783	ENSG00000029153	Homo sapiens	12	-	27377255	27464733
29363	15819	ENSG00000029363	Homo sapiens	6	-	136619694	136652682
29364	8836	ENSG00000029364	Homo sapiens	14	-	68935162	68997021
29534	16019	ENSG00000029534	Homo sapiens	8	-	41629902	41873155
29559	7300	ENSG00000029559	Homo sapiens	4	-	88939757	88952098
29639	2494	ENSG00000029639	Homo sapiens	6	-	155620488	155677311
29725	1995	ENSG00000029725	Homo sapiens	17	-	5126309	5511883
29993	13569	ENSG00000029993	Homo sapiens	X	-	149902421	149909897
30066	8236	ENSG00000030066	Homo sapiens	11	-	47756246	47826633
30110	9499	ENSG00000030110	Homo sapiens	6	-	33648302	33656048
30304	15850	ENSG00000030304	Homo sapiens	9	-	112470960	112603099
30419	15766	ENSG00000030419	Homo sapiens	2	-	213572674	213724578
30582	4456	ENSG00000030582	Homo sapiens	17	-	39778017	39785996
31003	5710	ENSG00000031003	Homo sapiens	5	-	137301550	137396619
31081	5497	ENSG00000031081	Homo sapiens	3	-	120495910	120619254
31544	15147	ENSG00000031544	Homo sapiens	15	-	69889948	69897613
31691	6865	ENSG00000031691	Homo sapiens	6	-	49539055	49568779
31698	11420	ENSG00000031698	Homo sapiens	1	-	109558063	109582308
31823	822	ENSG00000031823	Homo sapiens	19	-	5867154	5929151
32219	4030	ENSG00000032219	Homo sapiens	14	-	57834975	57910358
32389	114	ENSG00000032389	Homo sapiens	2	-	3171759	3360646
32444	2327	ENSG00000032444	Homo sapiens	19	-	7505043	7532652
32514	16176	ENSG00000032514	Homo sapiens	10	-	50336715	50417594
32742	12017	ENSG00000032742	Homo sapiens	13	-	20039208	20163572
33011	551	ENSG00000033011	Homo sapiens	16	-	5061821	5075588
33030	975	ENSG00000033030	Homo sapiens	12	-	121523390	121551471
33050	13612	ENSG00000033050	Homo sapiens	7	-	150535856	150555250
33100	628	ENSG00000033100	Homo sapiens	7	-	150560518	150566838
33122	13910	ENSG00000033122	Homo sapiens	1	-	69806669	70361755
33170	12699	ENSG00000033170	Homo sapiens	14	-	64947593	65279714
33178	2392	ENSG00000033178	Homo sapiens	4	-	68165123	68249453
33327	7402	ENSG00000033327	Homo sapiens	11	-	77603990	77806414
33627	10678	ENSG00000033627	Homo sapiens	17	-	37864388	37928122
33800	5648	ENSG00000033800	Homo sapiens	15	-	66133622	66267456
33867	14720	ENSG00000033867	Homo sapiens	3	-	27389219	27473249
34053	2842	ENSG00000034053	Homo sapiens	15	-	27001141	27234776
34063	2014	ENSG00000034063	Homo sapiens	19	-	4860510	4913162
34152	16385	ENSG00000034152	Homo sapiens	17	-	21128561	21159118
34239	9936	ENSG00000034239	Homo sapiens	8	-	49798533	49810344
34510	10956	ENSG00000034510	Homo sapiens	2	-	84986274	84987310
34533	11996	ENSG00000034533	Homo sapiens	3	-	132215411	132228336
34677	10843	ENSG00000034677	Homo sapiens	8	-	101338464	101391503
34693	12110	ENSG00000034693	Homo sapiens	6	-	143813637	143852834
34713	6961	ENSG00000034713	Homo sapiens	16	-	74157750	74169279
34971	3888	ENSG00000034971	Homo sapiens	1	-	169871182	169888434
35115	5982	ENSG00000035115	Homo sapiens	2	-	208154	254032
35141	6966	ENSG00000035141	Homo sapiens	2	-	70376613	70382705
35403	14508	ENSG00000035403	Homo sapiens	10	-	75427878	75549916
35499	6219	ENSG00000035499	Homo sapiens	5	-	59928506	60031718
35664	16341	ENSG00000035664	Homo sapiens	15	-	61986288	62125574
35681	6329	ENSG00000035681	Homo sapiens	8	-	59658624	59734940
35687	9119	ENSG00000035687	Homo sapiens	1	-	242638420	242682036
35720	7335	ENSG00000035720	Homo sapiens	4	-	68107041	68155650
35862	6109	ENSG00000035862	Homo sapiens	17	-	74360658	74433067
35928	3222	ENSG00000035928	Homo sapiens	4	-	38965471	39044390
36054	8953	ENSG00000036054	Homo sapiens	3	-	101462553	101526782
36257	3756	ENSG00000036257	Homo sapiens	2	-	225043113	225158358
36448	2255	ENSG00000036448	Homo sapiens	8	-	1980612	2080779
36473	11913	ENSG00000036473	Homo sapiens	X	-	38096302	38165553
36530	12510	ENSG00000036530	Homo sapiens	14	-	99220407	99263390
36549	12366	ENSG00000036549	Homo sapiens	1	-	77802779	77921692
36565	12889	ENSG00000036565	Homo sapiens	8	-	20046652	20084997
36672	14902	ENSG00000036672	Homo sapiens	11	-	118732163	118757575
36828	3462	ENSG00000036828	Homo sapiens	3	-	123288199	123488032
37042	3727	ENSG00000037042	Homo sapiens	17	-	38064831	38072547
37241	11606	ENSG00000037241	Homo sapiens	5	-	172319045	172329378
37280	16174	ENSG00000037280	Homo sapiens	5	-	179961112	180009206
37474	11801	ENSG00000037474	Homo sapiens	5	-	6652355	6686157
37637	4948	ENSG00000037637	Homo sapiens	1	-	16449147	16551535
37749	5206	ENSG00000037749	Homo sapiens	5	-	153398752	153414783
37757	387	ENSG00000037757	Homo sapiens	19	-	13736337	13746096
37897	13207	ENSG00000037897	Homo sapiens	12	-	56448521	56452602
37965	3544	ENSG00000037965	Homo sapiens	12	-	52689157	52692814
38002	899	ENSG00000038002	Homo sapiens	4	-	178588918	178600585
38210	5958	ENSG00000038210	Homo sapiens	4	-	24844751	24889811
38219	5626	ENSG00000038219	Homo sapiens	4	-	13179464	13238426
38274	1008	ENSG00000038274	Homo sapiens	5	-	162862809	162878904
38295	16516	ENSG00000038295	Homo sapiens	4	-	167013860	167244443
38358	5709	ENSG00000038358	Homo sapiens	16	-	66464500	66475906
38382	16116	ENSG00000038382	Homo sapiens	5	-	14196829	14563310
38427	5532	ENSG00000038427	Homo sapiens	5	-	82803339	82912737
38532	12401	ENSG00000038532	Homo sapiens	16	-	10945943	11183527
38945	4997	ENSG00000038945	Homo sapiens	8	-	16009758	16094671
39068	16337	ENSG00000039068	Homo sapiens	16	-	67328696	67426943
39123	13553	ENSG00000039123	Homo sapiens	5	-	54639594	54757163
39139	12693	ENSG00000039139	Homo sapiens	5	-	13745039	13997589
39319	5298	ENSG00000039319	Homo sapiens	5	-	79739636	79810480
39523	5229	ENSG00000039523	Homo sapiens	16	-	66120255	66138189
39537	14133	ENSG00000039537	Homo sapiens	5	-	41178093	41297297
39560	16452	ENSG00000039560	Homo sapiens	5	-	34692274	34868473
39600	6086	ENSG00000039600	Homo sapiens	5	-	156985265	157012006
39650	1813	ENSG00000039650	Homo sapiens	19	-	55056274	55062630
39987	7521	ENSG00000039987	Homo sapiens	19	-	12724407	12730269
40199	15622	ENSG00000040199	Homo sapiens	16	-	70232304	70306205
40275	7706	ENSG00000040275	Homo sapiens	5	-	168943355	168964357
40341	12781	ENSG00000040341	Homo sapiens	8	-	74495160	74821629
40487	7050	ENSG00000040487	Homo sapiens	1	-	19511327	19528380
40531	6507	ENSG00000040531	Homo sapiens	17	-	3486511	3513146
40608	15245	ENSG00000040608	Homo sapiens	22	-	18608953	18635823
40633	10324	ENSG00000040633	Homo sapiens	17	-	7079074	7083549
40731	14746	ENSG00000040731	Homo sapiens	5	-	24522967	24680668
40933	8946	ENSG00000040933	Homo sapiens	2	-	98427845	98570591
41353	15731	ENSG00000041353	Homo sapiens	18	-	50646706	50708124
41357	2020	ENSG00000041357	Homo sapiens	15	-	76619824	76628591
41515	15828	ENSG00000041515	Homo sapiens	13	-	108046501	108658356
41802	11155	ENSG00000041802	Homo sapiens	3	-	195842814	195874209
41880	11474	ENSG00000041880	Homo sapiens	3	-	51951401	51957921
41982	5142	ENSG00000041982	Homo sapiens	9	-	116822634	116920260
41988	4669	ENSG00000041988	Homo sapiens	1	-	6607513	6618219
42022	8701	ENSG00000042022	Homo sapiens	3	-	51984124	51990250
42062	4254	ENSG00000042062	Homo sapiens	20	-	48636052	48741472
42088	11676	ENSG00000042088	Homo sapiens	14	-	89491999	89580859
42286	1290	ENSG00000042286	Homo sapiens	10	-	71527985	71562696
42317	12025	ENSG00000042317	Homo sapiens	14	-	87921764	87974555
42429	9437	ENSG00000042429	Homo sapiens	11	-	93157096	93186102
42445	907	ENSG00000042445	Homo sapiens	2	-	85422733	85435166
42493	5774	ENSG00000042493	Homo sapiens	2	-	85475402	85491331
42753	11422	ENSG00000042753	Homo sapiens	19	-	52033263	52046043
42781	16034	ENSG00000042781	Homo sapiens	1	-	213862859	214663361
42813	11452	ENSG00000042813	Homo sapiens	7	-	49947585	50103372
42832	13751	ENSG00000042832	Homo sapiens	8	-	133948387	134216325
43039	3485	ENSG00000043039	Homo sapiens	11	-	128751045	128827014
43093	12051	ENSG00000043093	Homo sapiens	3	-	184143269	184181020
43143	7760	ENSG00000043143	Homo sapiens	5	-	133889246	133946817
43355	16041	ENSG00000043355	Homo sapiens	13	-	99432052	99437019
43462	1949	ENSG00000043462	Homo sapiens	5	-	169607667	169657400
43514	12724	ENSG00000043514	Homo sapiens	1	-	40079295	40121765
43591	5575	ENSG00000043591	Homo sapiens	10	-	115793796	115796657
43822	5946	ENSG00000043822	Homo sapiens	10	-	99390433	99426177
44012	9630	ENSG00000044012	Homo sapiens	1	-	42391679	42394082
44090	15030	ENSG00000044090	Homo sapiens	6	-	43113336	43129632
44115	14507	ENSG00000044115	Homo sapiens	5	-	138117006	138298619
44446	14367	ENSG00000044446	Homo sapiens	X	-	18820802	18912097
44459	16138	ENSG00000044459	Homo sapiens	9	-	17124980	17493915
44524	16375	ENSG00000044524	Homo sapiens	3	-	89239364	89613972
44574	14404	ENSG00000044574	Homo sapiens	9	-	127036955	127043430
46604	5209	ENSG00000046604	Homo sapiens	18	-	27332170	27380754
46647	11035	ENSG00000046647	Homo sapiens	X	-	13934766	13967880
46651	10343	ENSG00000046651	Homo sapiens	X	-	13662785	13697393
46653	12741	ENSG00000046653	Homo sapiens	X	-	13698983	13866758
46889	16045	ENSG00000046889	Homo sapiens	8	-	69026907	69306451
47056	12528	ENSG00000047056	Homo sapiens	10	-	1085478	1168237
47188	4870	ENSG00000047188	Homo sapiens	5	-	112877309	112958878
47230	1426	ENSG00000047230	Homo sapiens	X	-	16516047	16640980
47249	7254	ENSG00000047249	Homo sapiens	8	-	54790669	54918403
47315	2623	ENSG00000047315	Homo sapiens	4	-	57538665	57592091
47346	7357	ENSG00000047346	Homo sapiens	15	-	50661153	50709156
47365	2548	ENSG00000047365	Homo sapiens	4	-	35744017	35922374
47410	5705	ENSG00000047410	Homo sapiens	1	-	184547411	184611383
47457	2979	ENSG00000047457	Homo sapiens	3	-	150373220	150422519
47578	7382	ENSG00000047578	Homo sapiens	16	-	27468971	27699190
47579	12695	ENSG00000047579	Homo sapiens	6	-	15631020	15771250
47597	8571	ENSG00000047597	Homo sapiens	X	-	37430052	37476321
47617	10958	ENSG00000047617	Homo sapiens	12	-	5542081	5925659
47621	9714	ENSG00000047621	Homo sapiens	12	-	4467195	4517898
47648	16228	ENSG00000047648	Homo sapiens	X	-	11065584	11593742
47662	10285	ENSG00000047662	Homo sapiens	4	-	17242809	17392046
47932	3955	ENSG00000047932	Homo sapiens	6	-	117988125	118030374
47936	4645	ENSG00000047936	Homo sapiens	6	-	117716223	117853711
48028	389	ENSG00000048028	Homo sapiens	11	-	113173808	113251466
48052	8697	ENSG00000048052	Homo sapiens	7	-	18584321	19003509
48140	3236	ENSG00000048140	Homo sapiens	5	-	176006994	176018664
48162	8400	ENSG00000048162	Homo sapiens	5	-	175743555	175748959
48342	7266	ENSG00000048342	Homo sapiens	4	-	15080618	15212270
48392	11875	ENSG00000048392	Homo sapiens	8	-	103285908	103320522
48405	8197	ENSG00000048405	Homo sapiens	7	-	126797333	126820003
48462	7541	ENSG00000048462	Homo sapiens	16	-	11966465	11969426
48471	4463	ENSG00000048471	Homo sapiens	16	-	12080192	12574366
48540	15859	ENSG00000048540	Homo sapiens	12	-	16592574	16652291
48544	1348	ENSG00000048544	Homo sapiens	6	-	42282517	42293581
48545	6755	ENSG00000048545	Homo sapiens	6	-	42231152	42255770
48649	16017	ENSG00000048649	Homo sapiens	11	-	77054923	77209528
48707	14089	ENSG00000048707	Homo sapiens	1	-	12212700	12494686
48740	4087	ENSG00000048740	Homo sapiens	10	-	11099935	11418672
48828	9423	ENSG00000048828	Homo sapiens	9	-	95253994	95368218
48991	6206	ENSG00000048991	Homo sapiens	2	-	136005553	136199306
49089	14359	ENSG00000049089	Homo sapiens	1	-	40538750	40556075
49130	10012	ENSG00000049130	Homo sapiens	12	-	87410697	87498369
49167	8871	ENSG00000049167	Homo sapiens	5	-	60205415	60276648
49192	16061	ENSG00000049192	Homo sapiens	5	-	64480322	64813460
49239	2751	ENSG00000049239	Homo sapiens	1	-	9217450	9253983
49245	9141	ENSG00000049245	Homo sapiens	1	-	7753916	7770120
49246	3399	ENSG00000049246	Homo sapiens	1	-	7766967	7827824
49247	555	ENSG00000049247	Homo sapiens	1	-	7825730	7836159
49249	8041	ENSG00000049249	Homo sapiens	1	-	7902495	7923474
49283	3032	ENSG00000049283	Homo sapiens	17	-	45965098	45975160
49319	11671	ENSG00000049319	Homo sapiens	2	-	31603160	31659473
49323	16500	ENSG00000049323	Homo sapiens	2	-	33025896	33478077
49449	11182	ENSG00000049449	Homo sapiens	11	-	32069026	32083649
49540	15382	ENSG00000049540	Homo sapiens	7	-	73080367	73122173
49541	1891	ENSG00000049541	Homo sapiens	7	-	73283770	73306674
49618	6089	ENSG00000049618	Homo sapiens	6	-	157140756	157572093
49656	1864	ENSG00000049656	Homo sapiens	5	-	1370983	1397999
49759	14924	ENSG00000049759	Homo sapiens	18	-	53862778	54216369
49768	12768	ENSG00000049768	Homo sapiens	X	-	48994354	49008232
49769	502	ENSG00000049769	Homo sapiens	X	-	49013261	49031501
49860	451	ENSG00000049860	Homo sapiens	5	-	74016725	74052867
49883	9932	ENSG00000049883	Homo sapiens	5	-	71651956	71690936
50030	6443	ENSG00000050030	Homo sapiens	X	-	73869409	74062045
50130	6297	ENSG00000050130	Homo sapiens	14	-	59020979	59041182
50165	6099	ENSG00000050165	Homo sapiens	11	-	11941123	11987493
50327	6183	ENSG00000050327	Homo sapiens	7	-	143683366	143708657
50344	8461	ENSG00000050344	Homo sapiens	7	-	26158385	26192430
50393	8830	ENSG00000050393	Homo sapiens	6	-	13899000	13922768
50405	2783	ENSG00000050405	Homo sapiens	12	-	48855840	48963557
50426	1870	ENSG00000050426	Homo sapiens	12	-	49728351	49740474
50438	14738	ENSG00000050438	Homo sapiens	12	-	50071399	50177913
50555	6254	ENSG00000050555	Homo sapiens	9	-	132874325	132958267
50628	3661	ENSG00000050628	Homo sapiens	1	-	71090624	71286079
50730	8999	ENSG00000050730	Homo sapiens	4	-	122272017	122304926
50748	16416	ENSG00000050748	Homo sapiens	5	-	179595388	179640218
50767	14067	ENSG00000050767	Homo sapiens	5	-	177597225	177949804
50820	8976	ENSG00000050820	Homo sapiens	16	-	73820429	73859452
51009	10630	ENSG00000051009	Homo sapiens	11	-	6189153	6212451
51108	8893	ENSG00000051108	Homo sapiens	16	-	55523249	55535294
51128	10358	ENSG00000051128	Homo sapiens	19	-	18901012	18912983
51180	11415	ENSG00000051180	Homo sapiens	15	-	38774661	38811646
51341	14463	ENSG00000051341	Homo sapiens	3	-	122632968	122748178
51382	8972	ENSG00000051382	Homo sapiens	3	-	139856921	139960875
51415	13284	ENSG00000051415	Homo sapiens	1	-	103999825	104102834
51523	9001	ENSG00000051523	Homo sapiens	16	-	87237199	87244958
51620	10560	ENSG00000051620	Homo sapiens	6	-	138767029	138776275
51825	1639	ENSG00000051825	Homo sapiens	12	-	122203033	122272394
52126	2498	ENSG00000052126	Homo sapiens	12	-	19173995	19420598
52344	13870	ENSG00000052344	Homo sapiens	16	-	31050255	31054320
52723	12573	ENSG00000052723	Homo sapiens	1	-	115113630	115124822
52749	6367	ENSG00000052749	Homo sapiens	10	-	99106449	99151087
52795	946	ENSG00000052795	Homo sapiens	4	-	159909740	160046296
52802	13169	ENSG00000052802	Homo sapiens	4	-	166468268	166483674
52841	13532	ENSG00000052841	Homo sapiens	11	-	43337067	43472069
52850	3336	ENSG00000052850	Homo sapiens	11	-	44238570	44288195
53108	11861	ENSG00000053108	Homo sapiens	5	-	132560051	132976122
53254	5549	ENSG00000053254	Homo sapiens	14	-	88692282	88953127
53328	6724	ENSG00000053328	Homo sapiens	6	-	110672405	110786168
53371	6824	ENSG00000053371	Homo sapiens	1	-	19503046	19511227
53372	12136	ENSG00000053372	Homo sapiens	1	-	19450662	19459209
53438	8615	ENSG00000053438	Homo sapiens	20	-	35583021	35585502
53501	12070	ENSG00000053501	Homo sapiens	19	-	17187168	17191638
53702	2483	ENSG00000053702	Homo sapiens	12	-	2804773	2814451
53770	11278	ENSG00000053770	Homo sapiens	14	-	56805380	56826544
53900	1528	ENSG00000053900	Homo sapiens	4	-	24987946	25029217
53918	13547	ENSG00000053918	Homo sapiens	11	-	2422797	2826915
54116	12822	ENSG00000054116	Homo sapiens	1	-	36374762	36387685
54118	4655	ENSG00000054118	Homo sapiens	1	-	36462626	36542744
54148	10725	ENSG00000054148	Homo sapiens	9	-	138862997	138865311
54179	4801	ENSG00000054179	Homo sapiens	9	-	139062374	139068326
54219	15917	ENSG00000054219	Homo sapiens	2	-	160368122	160469493
54267	4010	ENSG00000054267	Homo sapiens	1	-	233396833	233558155
54277	5715	ENSG00000054277	Homo sapiens	1	-	239823075	239870324
54282	13091	ENSG00000054282	Homo sapiens	1	-	241485943	241730011
54356	14304	ENSG00000054356	Homo sapiens	2	-	219862591	219882387
54392	682	ENSG00000054392	Homo sapiens	1	-	208568920	208916261
54523	16078	ENSG00000054523	Homo sapiens	1	-	10193418	10364248
54598	14281	ENSG00000054598	Homo sapiens	6	-	1555680	1559126
