#Species A	Chromosome A	Start A	End A	Species B	Chromosome B	Start B	End B	Size	P value
Homo sapiens	16	27232752	28130691	Mus musculus	7	132695785	133343922	6	2.478E-34
Homo sapiens	16	28396101	28542375	Mus musculus	7	133714721	133819946	6	7.433E-34
Homo sapiens	16	28741915	28909605	Mus musculus	7	133507346	133646816	9	3.222E-52
Homo sapiens	16	29362073	29383784	Mus musculus	7	133816379	133840211	3	8.074E-14
Homo sapiens	16	29581801	30042131	Mus musculus	7	133903115	134281331	25	1.352E-138
Homo sapiens	16	30008266	31427207	Mus musculus	7	134340979	135441623	44	1.082E-229
Homo sapiens	16	30102415	30123150	Mus musculus	7	133816379	133848272	4	1.766E-20
Homo sapiens	1	245902043	245953968	Mus musculus	7	93454695	93765153	3	6.728E-15
Homo sapiens	11	183080	289526	Mus musculus	7	148031476	148136138	9	1.611E-52
Homo sapiens	11	359804	1002240	Mus musculus	7	148247173	148818908	31	8.417E-169
Homo sapiens	11	1200930	1287415	Mus musculus	7	149025022	149088332	2	5.468E-8
Homo sapiens	11	1367705	1465804	Mus musculus	7	149135656	149246939	2	5.468E-8
Homo sapiens	11	1710216	1741798	Mus musculus	7	149512035	149573732	2	5.468E-8
Homo sapiens	11	1809259	1962328	Mus musculus	7	149620882	149726648	6	4.955E-34
Homo sapiens	11	2106918	2139027	Mus musculus	7	149836671	149885415	2	1.094E-7
Homo sapiens	11	2246305	3035247	Mus musculus	7	150152734	150785961	11	3.650E-64
Homo sapiens	11	3064922	3206605	Mus musculus	7	150874667	150970199	3	6.728E-15
Homo sapiens	11	3606503	4116681	Mus musculus	7	109214025	109617439	9	1.611E-52
Homo sapiens	11	4345157	4452507	Mus musculus	7	109683263	109753823	3	6.728E-15
Homo sapiens	11	4522997	4688274	Mus musculus	7	109788762	109924079	7	1.660E-40
Homo sapiens	11	4746785	4921932	Mus musculus	7	110004835	110247213	10	3.968E-57
Homo sapiens	11	5024332	5037433	Mus musculus	7	110303306	110369169	2	1.094E-7
Homo sapiens	11	5109498	5156359	Mus musculus	7	110915791	110940344	2	5.468E-8
Homo sapiens	11	5226089	5623595	Mus musculus	7	110990162	111189250	7	3.321E-40
Homo sapiens	11	5466513	5529584	Mus musculus	7	111254795	111328920	4	1.472E-21
Homo sapiens	11	5573923	5850164	Mus musculus	7	111392973	111656358	2	5.468E-8
Homo sapiens	11	5728192	5879896	Mus musculus	7	112041184	112218924	5	5.032E-28
Homo sapiens	11	5944983	6036081	Mus musculus	7	112291864	112329825	2	5.468E-8
Homo sapiens	11	6106416	6298316	Mus musculus	7	112424010	112630711	8	1.454E-46
Homo sapiens	11	6360165	6597268	Mus musculus	7	112702939	112900743	12	1.439E-69
Homo sapiens	11	6772532	6899801	Mus musculus	7	114144389	114291843	5	5.032E-28
Homo sapiens	11	6998276	7068955	Mus musculus	7	114310504	114354430	2	5.468E-8
Homo sapiens	11	7229757	7684517	Mus musculus	7	114514304	114944693	5	5.032E-28
Homo sapiens	11	7706208	7804095	Mus musculus	7	115046233	115667462	4	7.066E-20
Homo sapiens	11	7774097	7804095	Mus musculus	7	115755823	115811876	2	6.562E-7
Homo sapiens	11	7937547	8241982	Mus musculus	7	116065374	116314027	5	5.032E-28
Homo sapiens	11	8369994	8817478	Mus musculus	7	116422735	116760661	3	6.728E-15
Homo sapiens	11	8889277	9292872	Mus musculus	7	116847204	117129744	8	1.454E-46
Homo sapiens	11	9362780	9567874	Mus musculus	7	117161939	117286798	3	6.728E-15
Homo sapiens	11	9642204	10285491	Mus musculus	7	117365275	117773333	3	6.728E-15
Homo sapiens	11	10428800	10787158	Mus musculus	7	117916118	118226508	6	2.478E-34
Homo sapiens	11	11819546	11987493	Mus musculus	7	119167020	119301933	2	5.468E-8
Homo sapiens	11	12088714	12508914	Mus musculus	7	119369404	119735202	3	6.728E-15
Homo sapiens	11	13255901	13474143	Mus musculus	7	120350979	120532086	3	6.728E-15
Homo sapiens	11	13940490	14337289	Mus musculus	7	120909688	121261295	2	5.468E-8
Homo sapiens	11	14435631	14589108	Mus musculus	7	121359076	121419576	2	5.468E-8
Homo sapiens	11	14621913	14870327	Mus musculus	7	121558768	121706486	2	5.468E-8
Homo sapiens	11	14883119	15225328	Mus musculus	7	121862151	121993886	2	5.468E-8
Homo sapiens	11	16716770	16992535	Mus musculus	7	123236850	123451847	2	5.468E-8
Homo sapiens	11	17365042	17625273	Mus musculus	7	53354095	53566803	4	1.472E-21
Homo sapiens	11	17697686	18094255	Mus musculus	7	53631844	53971046	6	2.478E-34
Homo sapiens	11	18209479	18612596	Mus musculus	7	53983387	54263619	8	1.454E-46
Homo sapiens	11	18676927	18770844	Mus musculus	7	54306043	54389054	2	5.468E-8
Homo sapiens	11	19095268	19219965	Mus musculus	7	56044402	56136370	3	6.728E-15
Homo sapiens	11	20341924	20487349	Mus musculus	7	57014523	57112846	2	5.468E-8
Homo sapiens	11	20577522	21553576	Mus musculus	7	57166139	58118728	2	5.468E-8
Homo sapiens	11	22171298	22357619	Mus musculus	7	58766399	58926489	2	5.468E-8
Homo sapiens	11	22602808	22791113	Mus musculus	7	59116608	59250337	2	5.468E-8
Homo sapiens	11	68504066	68612568	Mus musculus	7	152439828	152509964	3	6.728E-15
Homo sapiens	11	69165054	69228287	Mus musculus	7	152082437	152125830	3	6.728E-15
Homo sapiens	11	69296978	69343129	Mus musculus	7	152024500	152051148	2	5.468E-8
Homo sapiens	11	69602056	69731134	Mus musculus	7	151765599	151924448	2	5.468E-8
Homo sapiens	11	69922292	70536020	Mus musculus	7	151187833	151656646	2	5.468E-8
Homo sapiens	11	70823105	70890227	Mus musculus	7	150981495	151034315	2	5.468E-8
Homo sapiens	11	71317731	71497332	Mus musculus	7	109054459	109220685	5	5.032E-28
Homo sapiens	11	71578250	71823216	Mus musculus	7	108812219	109019302	5	5.032E-28
Homo sapiens	11	71964834	72530739	Mus musculus	7	108257327	108661327	5	5.032E-28
Homo sapiens	11	72606992	73265550	Mus musculus	7	107685614	108160505	9	1.611E-52
Homo sapiens	11	73339012	73882396	Mus musculus	7	107307787	107663296	9	1.611E-52
Homo sapiens	11	73981277	74396389	Mus musculus	7	106959949	107270002	6	2.478E-34
Homo sapiens	11	74539809	75595222	Mus musculus	7	105987514	106859850	11	3.650E-64
Homo sapiens	11	76249601	76862581	Mus musculus	7	104991449	105458038	6	2.478E-34
Homo sapiens	11	76978328	77963474	Mus musculus	7	104100037	104886497	13	3.328E-75
Homo sapiens	11	82213058	82460532	Mus musculus	7	99890224	100082495	3	6.728E-15
Homo sapiens	11	82545833	82675025	Mus musculus	7	99710025	99818413	3	6.728E-15
Homo sapiens	11	85017296	85146692	Mus musculus	7	97497209	97624505	5	5.032E-28
Homo sapiens	11	85243792	85457756	Mus musculus	7	97278742	97413942	2	5.468E-8
Homo sapiens	11	85633463	86061075	Mus musculus	7	96781232	97129493	4	1.472E-21
Homo sapiens	11	88550688	88864301	Mus musculus	7	94395308	94641899	2	5.468E-8
Homo sapiens	1	885830	2346079	Mus musculus	4	154441139	155608903	43	8.135E-225
Homo sapiens	1	2429835	2694127	Mus musculus	4	154230336	154355047	6	2.478E-34
Homo sapiens	1	2927906	3806709	Mus musculus	4	153331346	154041976	12	7.193E-70
Homo sapiens	1	5845457	6684466	Mus musculus	4	151307840	151937292	20	9.175E-113
Homo sapiens	1	6767971	7836159	Mus musculus	4	150371206	151235985	4	1.472E-21
Homo sapiens	1	7902495	8008955	Mus musculus	4	150228028	150320211	3	6.728E-15
Homo sapiens	1	8300756	8800286	Mus musculus	4	149656025	150026272	2	5.468E-8
Homo sapiens	1	8928509	9111837	Mus musculus	4	149461612	149575270	4	1.472E-21
Homo sapiens	1	9217450	9352175	Mus musculus	4	149270395	149383132	2	5.468E-8
Homo sapiens	1	9522115	10779294	Mus musculus	4	148178501	149148376	15	1.375E-86
Homo sapiens	1	10929120	11277699	Mus musculus	4	147808606	148050405	8	1.454E-46
Homo sapiens	1	11631037	12014693	Mus musculus	4	147234887	147540515	14	4.465E-81
Homo sapiens	1	12046021	12600381	Mus musculus	4	144482730	144905067	4	1.472E-21
Homo sapiens	1	12627153	13712829	Mus musculus	4	142939682	144376486	5	4.026E-27
Homo sapiens	1	14797787	15985676	Mus musculus	4	141131977	141795316	15	1.375E-86
Homo sapiens	1	16046946	16659159	Mus musculus	4	140622433	141094512	13	1.664E-75
Homo sapiens	1	17121032	17318517	Mus musculus	4	140462289	140616465	5	5.032E-28
Homo sapiens	1	17404208	17638807	Mus musculus	4	140256456	140401693	5	5.032E-28
Homo sapiens	1	19038680	19154930	Mus musculus	4	139131492	139226192	3	6.728E-15
Homo sapiens	1	19273587	19684594	Mus musculus	4	138748839	139045444	6	2.478E-34
Homo sapiens	1	19796054	20014358	Mus musculus	4	138523027	138686952	5	5.032E-28
Homo sapiens	1	20081498	20395126	Mus musculus	4	138274451	138469862	8	1.454E-46
Homo sapiens	1	20681472	21544584	Mus musculus	4	137418212	138014058	11	3.650E-64
Homo sapiens	1	21708445	22342197	Mus musculus	4	136833424	137352234	8	1.454E-46
Homo sapiens	1	22650931	23393809	Mus musculus	4	135979439	136604716	9	1.611E-52
Homo sapiens	1	23508863	23758872	Mus musculus	4	135699739	135896596	6	2.478E-34
Homo sapiens	1	23942549	24162515	Mus musculus	4	135426868	135577564	8	1.454E-46
Homo sapiens	1	24255112	24387036	Mus musculus	4	135242372	135371479	3	6.728E-15
Homo sapiens	1	24513251	24872358	Mus musculus	4	134876399	135129545	6	2.478E-34
Homo sapiens	1	24944435	25164197	Mus musculus	4	134676560	134828678	2	5.468E-8
Homo sapiens	1	25421354	26670380	Mus musculus	4	133524972	134493452	28	1.794E-153
Homo sapiens	1	26895109	27211914	Mus musculus	4	133036048	133312684	11	3.650E-64
Homo sapiens	1	27433746	27834314	Mus musculus	4	132530058	132895186	9	3.222E-52
Homo sapiens	1	27925077	28287702	Mus musculus	4	132194961	132478473	8	1.454E-46
Homo sapiens	1	28348451	29525900	Mus musculus	4	131324372	132136781	18	8.466E-103
Homo sapiens	1	30958583	31003254	Mus musculus	4	130469231	130511381	2	5.468E-8
Homo sapiens	1	31114901	31311350	Mus musculus	4	130219278	130382233	2	5.468E-8
Homo sapiens	1	31425179	31680111	Mus musculus	4	129930739	130168392	5	5.032E-28
Homo sapiens	1	31814708	32002528	Mus musculus	4	129662408	129852366	5	5.032E-28
Homo sapiens	1	32252078	32632621	Mus musculus	4	129138923	129419540	14	8.929E-81
Homo sapiens	1	32708813	33420229	Mus musculus	4	128561384	129118097	15	2.750E-86
Homo sapiens	1	33508763	33613781	Mus musculus	4	128366039	128483289	3	6.728E-15
Homo sapiens	1	33710833	34457319	Mus musculus	4	127604836	128287342	4	1.472E-21
Homo sapiens	1	34993235	35033931	Mus musculus	4	126988669	127035408	4	1.472E-21
Homo sapiens	1	35103624	35354047	Mus musculus	4	126724338	126914266	3	6.728E-15
Homo sapiens	1	35507155	35879730	Mus musculus	4	126354910	126645422	5	5.032E-28
Homo sapiens	1	35952064	36721466	Mus musculus	4	125701794	126290718	18	8.466E-103
Homo sapiens	1	37712740	38285053	Mus musculus	4	124334896	124805116	17	1.908E-97
Homo sapiens	1	39077608	39111637	Mus musculus	4	123582253	123614236	2	5.468E-8
Homo sapiens	1	39124066	40208214	Mus musculus	4	122624113	123507147	14	1.072E-79
Homo sapiens	1	40278492	40335555	Mus musculus	4	122513489	122563287	2	5.468E-8
Homo sapiens	1	40399648	40754799	Mus musculus	4	120593807	120887676	7	1.660E-40
Homo sapiens	1	40858939	41100625	Mus musculus	4	120339177	120569184	4	1.472E-21
Homo sapiens	1	41217951	41480375	Mus musculus	4	120078014	120242856	3	6.728E-15
Homo sapiens	1	41717036	42156965	Mus musculus	4	119487283	119839963	2	5.468E-8
Homo sapiens	1	42391679	43090735	Mus musculus	4	118842118	119331550	15	1.375E-86
Homo sapiens	1	43402440	43449136	Mus musculus	4	118227156	118298587	2	5.468E-8
Homo sapiens	1	43508994	43692505	Mus musculus	4	118032604	118216333	9	1.611E-52
Homo sapiens	1	43769134	44269721	Mus musculus	4	117507111	117964002	10	2.204E-58
Homo sapiens	1	44444576	45444815	Mus musculus	4	116550007	117354830	15	5.501E-86
Homo sapiens	1	45565132	46652096	Mus musculus	4	115640252	116494312	22	9.191E-124
Homo sapiens	1	46745255	46957323	Mus musculus	4	115410349	115612531	6	2.478E-34
Homo sapiens	1	47421848	47678519	Mus musculus	4	114578887	114766498	6	2.478E-34
Homo sapiens	1	48460991	48710432	Mus musculus	4	111392615	111575523	2	5.468E-8
Homo sapiens	1	48771114	50262172	Mus musculus	4	110070303	111336929	2	5.468E-8
Homo sapiens	1	50656695	51212893	Mus musculus	4	109333481	109656289	3	6.728E-15
Homo sapiens	1	51474559	51757583	Mus musculus	4	108952906	109149588	3	6.728E-15
Homo sapiens	1	51815439	53476795	Mus musculus	4	107552421	108874821	23	1.332E-128
Homo sapiens	1	53697660	54644680	Mus musculus	4	106584075	107356767	14	4.465E-81
Homo sapiens	1	54786489	55125509	Mus musculus	4	106233643	106477603	7	1.660E-40
Homo sapiens	1	55219053	55453374	Mus musculus	4	105988825	106175710	4	1.472E-21
Homo sapiens	1	56883608	58488763	Mus musculus	4	103292270	104782474	5	5.032E-28
Homo sapiens	1	59535328	60165050	Mus musculus	4	95224198	96330810	3	6.728E-15
Homo sapiens	1	61919305	62402180	Mus musculus	4	98022061	98386294	2	5.468E-8
Homo sapiens	1	62674563	62926557	Mus musculus	4	98590501	98787606	3	6.728E-15
Homo sapiens	1	63561300	63898500	Mus musculus	4	99322990	99659896	5	5.032E-28
Homo sapiens	1	64012281	64505479	Mus musculus	4	99768396	100222750	2	5.468E-8
Homo sapiens	1	64709063	65204775	Mus musculus	4	100449280	100937887	3	6.728E-15
Homo sapiens	1	65385820	65875286	Mus musculus	4	101091882	101488162	4	1.472E-21
Homo sapiens	1	66771654	67366808	Mus musculus	4	102413902	102963463	7	1.660E-40
Homo sapiens	9	14607036	14900993	Mus musculus	4	82450856	82698243	3	6.728E-15
Homo sapiens	9	15412732	15964031	Mus musculus	4	83063630	83510574	3	6.728E-15
Homo sapiens	9	18917890	19117573	Mus musculus	4	86090602	86315900	4	2.944E-21
Homo sapiens	9	19280749	19442500	Mus musculus	4	86394459	86578395	2	5.468E-8
Homo sapiens	9	20648308	21021635	Mus musculus	4	87740534	88084823	2	5.468E-8
Homo sapiens	9	21155636	21431315	Mus musculus	4	88203577	88368369	2	3.281E-7
Homo sapiens	9	21155636	21471693	Mus musculus	4	88462129	88526105	2	3.281E-7
Homo sapiens	9	21957751	21999312	Mus musculus	4	88920377	88956850	2	5.468E-8
Homo sapiens	9	26830685	27287137	Mus musculus	4	94166776	94595501	6	2.478E-34
Homo sapiens	9	27319129	27563842	Mus musculus	4	34899953	35173372	3	6.728E-15
Homo sapiens	9	32374618	32563182	Mus musculus	4	40090298	40226401	4	1.472E-21
Homo sapiens	9	32962609	33157236	Mus musculus	4	40629111	40801031	4	1.472E-21
Homo sapiens	9	33208363	33463941	Mus musculus	4	40867089	41071296	7	4.981E-40
Homo sapiens	9	33807182	34700147	Mus musculus	4	41083033	41813372	20	2.202E-111
Homo sapiens	9	34643932	34700147	Mus musculus	4	41985508	42039329	3	6.459E-13
Homo sapiens	9	34643932	34700147	Mus musculus	4	42339250	42393082	3	6.459E-13
Homo sapiens	9	34643932	34700147	Mus musculus	4	42625653	42679295	3	6.459E-13
Homo sapiens	9	34948192	35897138	Mus musculus	4	42929566	43740980	29	5.173E-159
Homo sapiens	9	36026906	36248450	Mus musculus	4	43888415	44097049	5	5.032E-28
Homo sapiens	9	37412663	37582568	Mus musculus	4	44994288	45120981	5	5.032E-28
Homo sapiens	9	37641052	38059210	Mus musculus	4	45197778	45543132	6	7.433E-34
Homo sapiens	9	38382702	38414444	Mus musculus	4	45811993	45839687	2	5.468E-8
Homo sapiens	9	99040600	99499460	Mus musculus	4	45903236	46209183	6	2.478E-34
Homo sapiens	9	99655358	100652163	Mus musculus	4	46356481	47135915	11	3.650E-64
Homo sapiens	9	100745959	100956295	Mus musculus	4	47221035	47427795	2	5.468E-8
Homo sapiens	9	101623958	102154996	Mus musculus	4	48058181	48486308	5	5.032E-28
Homo sapiens	9	102229380	102389992	Mus musculus	4	48598065	48686365	2	5.468E-8
Homo sapiens	9	103162890	103540683	Mus musculus	4	49502294	49858641	8	1.454E-46
Homo sapiens	9	106306365	106372232	Mus musculus	4	52838271	52932044	3	6.728E-15
Homo sapiens	9	106496524	106730257	Mus musculus	4	52983495	53172767	3	6.728E-15
Homo sapiens	9	107046724	107578714	Mus musculus	4	53453529	53874890	5	5.032E-28
Homo sapiens	9	110656692	111300407	Mus musculus	4	56752877	57314709	9	1.611E-52
Homo sapiens	9	111442893	112381981	Mus musculus	4	57447119	58219468	5	5.032E-28
Homo sapiens	9	113129584	113597109	Mus musculus	4	58797651	59151855	6	2.478E-34
Homo sapiens	9	113842886	114692911	Mus musculus	4	59327626	59927928	7	1.660E-40
Homo sapiens	9	114953059	115399839	Mus musculus	4	61923596	62365035	13	6.656E-75
Homo sapiens	9	115678380	116307551	Mus musculus	4	62626607	63157025	7	1.660E-40
Homo sapiens	9	116389815	116447785	Mus musculus	4	63205902	63247391	2	5.468E-8
Homo sapiens	9	117955892	119217138	Mus musculus	4	64785208	66065656	3	6.728E-15
Homo sapiens	9	122190968	122516457	Mus musculus	4	69884058	70195962	2	5.468E-8
Homo sapiens	6	87922002	88468645	Mus musculus	4	34497864	34830209	8	1.454E-46
Homo sapiens	6	89847189	91063182	Mus musculus	4	32325925	33335484	13	1.664E-75
Homo sapiens	6	97076438	97171233	Mus musculus	4	25127055	25208929	2	5.468E-8
Homo sapiens	6	97445612	97837773	Mus musculus	4	24423691	24830343	3	6.728E-15
Homo sapiens	6	99389301	99502570	Mus musculus	4	22284718	22415480	2	5.468E-8
Homo sapiens	6	99834073	100170175	Mus musculus	4	21604628	21921505	6	2.478E-34
Homo sapiens	15	49421005	49702259	Mus musculus	9	54134293	54349433	2	5.468E-8
Homo sapiens	15	49760842	50709156	Mus musculus	9	74823918	75531803	12	7.193E-70
Homo sapiens	15	53283094	53822469	Mus musculus	9	72655018	72945399	6	2.478E-34
Homo sapiens	15	54444936	54544627	Mus musculus	9	72286347	72339965	2	5.468E-8
Homo sapiens	15	55455997	55815085	Mus musculus	9	71352154	71619409	2	5.468E-8
Homo sapiens	15	56511467	57452362	Mus musculus	9	70055157	70782402	7	1.660E-40
Homo sapiens	15	57691275	57768810	Mus musculus	9	69837322	69885895	3	6.728E-15
Homo sapiens	15	58499100	59308709	Mus musculus	9	68501596	69280880	2	5.468E-8
Homo sapiens	15	59931884	60244774	Mus musculus	9	67606383	67843441	2	5.468E-8
Homo sapiens	15	61121891	61461128	Mus musculus	9	66561549	66897082	6	2.478E-34
Homo sapiens	15	61583863	61913140	Mus musculus	9	66198331	66440896	3	6.728E-15
Homo sapiens	15	61986288	63871516	Mus musculus	9	64736767	66120047	29	5.173E-159
Homo sapiens	15	63948850	64644889	Mus musculus	9	63964954	64585547	9	1.611E-52
Homo sapiens	15	65145249	65913228	Mus musculus	9	62986005	63605801	5	5.032E-28
Homo sapiens	15	66133622	66511550	Mus musculus	9	62525668	62828683	5	5.032E-28
Homo sapiens	15	66658362	66900189	Mus musculus	9	62189189	62384851	2	1.640E-7
Homo sapiens	15	67240027	67532214	Mus musculus	9	61765087	61918413	3	6.728E-15
Homo sapiens	15	68910931	69897613	Mus musculus	9	59790578	60586352	4	1.472E-21
Homo sapiens	15	70197808	70487424	Mus musculus	9	59366493	59598445	7	1.660E-40
Homo sapiens	15	70765588	70863114	Mus musculus	9	59139415	59201267	2	5.468E-8
Homo sapiens	15	71131928	71448230	Mus musculus	9	58671319	58884248	2	5.468E-8
Homo sapiens	15	71522552	71830869	Mus musculus	9	58336410	58589364	4	1.472E-21
Homo sapiens	15	71953021	72127204	Mus musculus	9	58066349	58218262	4	1.472E-21
Homo sapiens	15	72208768	72540576	Mus musculus	9	57758793	58049945	7	1.660E-40
Homo sapiens	15	72620600	73130119	Mus musculus	9	57260475	57684600	16	4.821E-92
Homo sapiens	15	73426463	73807082	Mus musculus	9	56696467	56995936	9	8.055E-52
Homo sapiens	15	73983255	74984799	Mus musculus	9	54963071	55767412	6	2.478E-34
Homo sapiens	15	75011134	75261323	Mus musculus	9	55889652	56265874	4	1.472E-21
Homo sapiens	15	76177874	76427620	Mus musculus	9	54386791	54620916	7	1.660E-40
Homo sapiens	15	76517639	76720642	Mus musculus	9	54711596	54896351	6	2.478E-34
Homo sapiens	15	76952227	77170161	Mus musculus	9	89804613	90009417	3	6.728E-15
Homo sapiens	15	19804548	19885172	Mus musculus	14	50901000	50940508	2	2.187E-7
Homo sapiens	15	20384869	20637877	Mus musculus	7	63049518	63274943	4	1.472E-21
Homo sapiens	15	22619887	22776293	Mus musculus	7	67127388	67149997	2	1.094E-7
Homo sapiens	15	24663151	25451729	Mus musculus	7	63979612	64765379	2	5.468E-8
Homo sapiens	15	25673628	26240890	Mus musculus	7	63305623	63791887	2	5.468E-8
Homo sapiens	15	27001141	27276047	Mus musculus	7	71646592	72001114	2	5.468E-8
Homo sapiens	15	28983399	29181216	Mus musculus	7	71298731	71518970	3	6.728E-15
Homo sapiens	15	78139076	78265745	Mus musculus	7	91733685	91827900	2	5.468E-8
Homo sapiens	15	78774737	79083400	Mus musculus	7	91030643	91300403	4	1.472E-21
Homo sapiens	15	79178804	79453510	Mus musculus	7	90733441	90943336	4	1.472E-21
Homo sapiens	15	81009009	81744472	Mus musculus	7	88492337	89137178	11	1.095E-63
Homo sapiens	15	82945253	83060678	Mus musculus	7	88006994	88092416	4	1.472E-21
Homo sapiens	15	83126889	83483380	Mus musculus	7	88138570	88479419	4	1.472E-21
