# An example of input file for detection of paralogons by CHSMiner
# from public paralog database EPGD (http://epgd.biosino.org/EPGD)	
# GeneID	FamilyID	Symbol	Organism	Chromosome	Orient	Start	End
27245	0	AHDC1	Homo sapiens	1	-	27733757	27802690
2268	49105	FGR	Homo sapiens	1	-	27811395	27823159
729973	0	LOC729973	Homo sapiens	1	+	27847555	27849045
2537	0	IFI6	Homo sapiens	1	-	27865158	27871310
199870	0	FAM76A	Homo sapiens	1	+	27925076	27960701
23673	49711	STX12	Homo sapiens	1	+	27968318	28023402
5511	0	PPP1R8	Homo sapiens	1	+	28029879	28050769
9473	0	C1orf38	Homo sapiens	1	+	28071641	28085779
6118	49604	RPA2	Homo sapiens	1	-	28090635	28113822
27293	51870	SMPDL3B	Homo sapiens	1	+	28134090	28158249
55113	0	XKR8	Homo sapiens	1	+	28159090	28167190
2140	51474	EYA3	Homo sapiens	1	-	28173405	28287717
653566	0	LOC653566	Homo sapiens	1	-	28294136	28299494
5724	49038	PTAFR	Homo sapiens	1	-	28348424	28375777
22826	0	DNAJC8	Homo sapiens	1	-	28399654	28432121
93974	0	ATPIF1	Homo sapiens	1	+	28435197	28437197
83667	50508	SESN2	Homo sapiens	1	+	28458592	28481588
54797	0	MED18	Homo sapiens	1	+	28528135	28535062
65979	0	PHACTR4	Homo sapiens	1	+	28637268	28699406
1104	0	RCC1	Homo sapiens	1	+	28705154	28738088
54952	0	TRSPAP1	Homo sapiens	1	+	28752191	28777637
115273	0	RAB42	Homo sapiens	1	+	28791298	28793684
6883	0	TAF12	Homo sapiens	1	-	28802199	28842171
10691	51055	GMEB1	Homo sapiens	1	+	28867830	28913984
51441	0	YTHDF2	Homo sapiens	1	+	28936069	28968873
4985	49038	OPRD1	Homo sapiens	1	+	29011240	29062794
2035	0	EPB41	Homo sapiens	1	+	29086214	29319544
399474	0	TMEM200B	Homo sapiens	1	-	29318530	29321290
6429	0	SFRS4	Homo sapiens	1	-	29346945	29380947
51102	0	MECR	Homo sapiens	1	-	29391971	29430040
10076	51431	PTPRU	Homo sapiens	1	+	29435610	29525898
391025	0	LOC391025	Homo sapiens	1	-	29687219	29696026
4146	49413	MATN1	Homo sapiens	1	-	30958582	30969473
7805	0	LAPTM5	Homo sapiens	1	-	30977902	31003253
9672	0	SDC3	Homo sapiens	1	-	31118566	31166300
9698	51062	PUM1	Homo sapiens	1	-	31176939	31311150
79570	0	NKAIN1	Homo sapiens	1	-	31425179	31433586
9410	50186	WDR57	Homo sapiens	1	-	31505106	31542199
51538	0	ZCCHC17	Homo sapiens	1	+	31542428	31610366
2170	49181	FABP3	Homo sapiens	1	-	31610686	31618509
347735	50319	SERINC2	Homo sapiens	1	+	31658549	31680111
64129	50928	TINAGL1	Homo sapiens	1	+	31814746	31825873
3061	49849	HCRTR1	Homo sapiens	1	+	31857227	31865300
553115	0	PEF1	Homo sapiens	1	-	31868057	31883063
1307	0	COL16A1	Homo sapiens	1	-	31890434	31942235
576	0	BAI2	Homo sapiens	1	-	31965305	32002222
90853	0	SPOCD1	Homo sapiens	1	-	32028611	32054166
8073	49562	PTP4A2	Homo sapiens	1	-	32146379	32176574
10657	0	KHDRBS1	Homo sapiens	1	+	32252077	32282058
55116	0	TMEM39B	Homo sapiens	1	+	32311115	32341051
23633	49386	KPNA6	Homo sapiens	1	+	32346243	32411379
200081	52043	TXLNA	Homo sapiens	1	+	32417931	32436472
79140	0	CCDC28B	Homo sapiens	1	+	32438820	32443574
55721	0	IQCC	Homo sapiens	1	+	32443858	32446874
149069	0	DCDC2B	Homo sapiens	1	+	32447281	32454084
56063	0	C1orf91	Homo sapiens	1	-	32452665	32460534
8668	0	EIF3I	Homo sapiens	1	+	32460557	32469791
84734	0	C1orf90	Homo sapiens	1	+	32485420	32487043
3932	49105	LCK	Homo sapiens	1	+	32489519	32524347
3065	49850	HDAC1	Homo sapiens	1	+	32530294	32571810
65108	0	MARCKSL1	Homo sapiens	1	-	32572026	32574409
81629	51122	TSSK3	Homo sapiens	1	+	32600448	32602512
55108	0	BSDC1	Homo sapiens	1	-	32603358	32632613
728116	53952	LOC728116	Homo sapiens	1	+	32703250	32774715
653121	53952	ZBTB8	Homo sapiens	1	+	32777358	32844128
339487	0	ZBTB8OS	Homo sapiens	1	-	32859891	32888771
5928	49583	RBBP4	Homo sapiens	1	+	32889410	32918840
81493	0	SYNC1	Homo sapiens	1	-	32918547	32933459
57648	0	KIAA1522	Homo sapiens	1	+	33003854	33013157
8565	0	YARS	Homo sapiens	1	-	33013426	33056219
64766	0	S100PBP	Homo sapiens	1	+	33055762	33097062
252995	0	FNDC5	Homo sapiens	1	-	33100463	33108933
3208	49124	HPCA	Homo sapiens	1	+	33124684	33132833
113452	0	TMEM54	Homo sapiens	1	-	33132782	33139539
127544	0	RNF19B	Homo sapiens	1	-	33174633	33202300
127545	50905	LOC127545	Homo sapiens	1	+	33218132	33218830
204	49040	AK2	Homo sapiens	1	-	33246172	33275078
113451	49458	ADC	Homo sapiens	1	+	33319300	33358581
55223	49794	TRIM62	Homo sapiens	1	-	33383590	33419853
149076	0	ZNF362	Homo sapiens	1	+	33494760	33538906
127550	0	A3GALT2	Homo sapiens	1	-	33544953	33559285
1912	0	PHC2	Homo sapiens	1	-	33561813	33613780
728189	53986	LOC728189	Homo sapiens	1	+	33668392	33669360
7579	52187	ZSCAN20	Homo sapiens	1	+	33710845	33734581
114784	52405	CSMD2	Homo sapiens	1	-	33752195	34404029
127540	50892	HMGB4	Homo sapiens	1	+	34098662	34102978
84970	0	C1orf94	Homo sapiens	1	+	34415857	34457318
2709	49297	GJB5	Homo sapiens	1	+	34993307	34996698
127534	49297	GJB4	Homo sapiens	1	+	34999364	35000514
2707	49297	GJB3	Homo sapiens	1	+	35019376	35024553
2701	49296	GJA4	Homo sapiens	1	+	35031185	35033934
113444	0	C1orf212	Homo sapiens	1	-	35091710	35097933
58512	51480	DLGAP3	Homo sapiens	1	-	35103623	35143570
728260	53987	LOC728260	Homo sapiens	1	-	35167664	35168863
653160	0	LOC653160	Homo sapiens	1	-	35213886	35216893
9204	0	ZMYM6	Homo sapiens	1	-	35219720	35269924
79830	0	ZMYM1	Homo sapiens	1	+	35317576	35354046
6421	0	SFPQ	Homo sapiens	1	-	35421787	35431321
9202	0	ZMYM4	Homo sapiens	1	+	35507154	35660131
79932	0	KIAA0319L	Homo sapiens	1	-	35671677	35795590
23154	0	NCDN	Homo sapiens	1	+	35795979	35804966
339488	49730	TFAP2E	Homo sapiens	1	+	35811557	35833515
5690	0	PSMB2	Homo sapiens	1	-	35841325	35879729
127703	0	C1orf216	Homo sapiens	1	-	35952063	35957376
63967	0	CLSPN	Homo sapiens	1	-	35974404	36008137
192670	50395	EIF2C4	Homo sapiens	1	+	36046414	36093774
26523	50395	EIF2C1	Homo sapiens	1	+	36121396	36162485
192669	50395	EIF2C3	Homo sapiens	1	+	36169358	36294649
27285	51116	TEKT2	Homo sapiens	1	+	36322262	36326462
54936	0	ADPRHL2	Homo sapiens	1	+	36327072	36332119
1296	0	COL8A2	Homo sapiens	1	-	36333432	36338436
27095	0	TRAPPC3	Homo sapiens	1	-	36374759	36387653
55700	0	MAP7D1	Homo sapiens	1	+	36394389	36419027
9967	0	THRAP3	Homo sapiens	1	+	36462633	36542743
79729	0	C1orf113	Homo sapiens	1	+	36545304	36563073
55194	0	C1orf78	Homo sapiens	1	-	36560218	36562341
83931	0	STK40	Homo sapiens	1	-	36577811	36624071
728335	53988	LOC728335	Homo sapiens	1	+	36604142	36624264
84967	0	LSM10	Homo sapiens	1	-	36631617	36636079
127700	0	C1orf102	Homo sapiens	1	-	36656093	36688638
64960	0	MRPS15	Homo sapiens	1	-	36693959	36702555
1441	0	CSF3R	Homo sapiens	1	-	36704230	36721095
2899	49307	GRIK3	Homo sapiens	1	-	37039200	37272430
728387	53989	LOC728387	Homo sapiens	1	-	37272357	37276051
728431	53990	LOC728431	Homo sapiens	1	-	37693463	37712781
80149	0	ZC3H12A	Homo sapiens	1	+	37712739	37722564
64769	0	C1orf149	Homo sapiens	1	-	37730762	37752950
79753	0	SNIP1	Homo sapiens	1	-	37774728	37792489
7802	0	DNALI1	Homo sapiens	1	+	37795106	37805044
29889	0	GNL2	Homo sapiens	1	-	37805003	37834082
284654	53225	RSPO1	Homo sapiens	1	-	37849537	37873077
54955	0	C1orf109	Homo sapiens	1	-	37919828	37928778
55143	0	CDCA8	Homo sapiens	1	+	37930745	37947977
284656	0	EPHA10	Homo sapiens	1	-	37952147	38003375
149175	0	MANEAL	Homo sapiens	1	+	38032360	38039806
79693	0	YRDC	Homo sapiens	1	-	38041200	38046451
127687	0	C1orf122	Homo sapiens	1	+	38046555	38047712
4520	0	MTF1	Homo sapiens	1	-	38052437	38097819
3633	0	INPP5B	Homo sapiens	1	-	38098955	38185279
10946	0	SF3A3	Homo sapiens	1	-	38195233	38228347
2275	51631	FHL3	Homo sapiens	1	-	38235028	38243820
51118	0	UTP11L	Homo sapiens	1	+	38251000	38262080
5453	49528	POU3F1	Homo sapiens	1	-	38282864	38285036
64121	50867	RRAGC	Homo sapiens	1	-	39077591	39097926
26292	0	MYCBP	Homo sapiens	1	-	39101220	39111636
81025	0	GJA9	Homo sapiens	1	-	39112325	39119875
54933	0	RHBDL2	Homo sapiens	1	-	39124065	39180042
79647	51019	C1orf108	Homo sapiens	1	+	39229503	39243565
4725	0	NDUFS5	Homo sapiens	1	+	39264592	39272873
23499	52283	MACF1	Homo sapiens	1	+	39319704	39725375
643314	0	KIAA0754	Homo sapiens	1	+	39648580	39654750
728557	53991	LOC728557	Homo sapiens	1	+	39729396	39730233
353500	49103	BMP8A	Homo sapiens	1	+	39729904	39768127
8761	49365	PABPC4	Homo sapiens	1	-	39799074	39815002
26508	0	HEYL	Homo sapiens	1	-	39862412	39877904
84618	0	NT5C1A	Homo sapiens	1	-	39897379	39910296
51440	49124	HPCAL4	Homo sapiens	1	-	39917231	39929675
10450	0	PPIE	Homo sapiens	1	+	39977116	40002172
656	49103	BMP8B	Homo sapiens	1	-	39996489	40027119
64064	49870	OXCT2	Homo sapiens	1	-	40007783	40009606
54802	0	TRIT1	Homo sapiens	1	-	40079314	40121763
4610	0	MYCL1	Homo sapiens	1	-	40133684	40140273
84879	52676	MFSD2	Homo sapiens	1	+	40193396	40208214
10487	50220	CAP1	Homo sapiens	1	+	40279014	40310906
5538	0	PPT1	Homo sapiens	1	-	40310968	40335554
6018	0	RLF	Homo sapiens	1	+	40399647	40479177
127391	0	TMCO2	Homo sapiens	1	+	40486159	40489949
10269	0	ZMPSTE24	Homo sapiens	1	+	40496365	40532437
1298	0	COL9A2	Homo sapiens	1	-	40538749	40555525
388621	51374	LOC388621	Homo sapiens	1	-	40571236	40575391
64744	51613	SMAP2	Homo sapiens	1	+	40612314	40661580
65243	49788	ZNF643	Homo sapiens	1	+	40688365	40701938
339559	49788	ZNF642	Homo sapiens	1	+	40715888	40734601
64789	0	C1orf176	Homo sapiens	1	+	40747019	40754814
127396	49788	ZNF684	Homo sapiens	1	+	40769819	40786424
728633	53993	LOC728633	Homo sapiens	1	-	40831981	40832259
9783	0	RIMS3	Homo sapiens	1	-	40858938	40903914
4802	0	NFYC	Homo sapiens	1	+	40929952	41009859
9132	51964	KCNQ4	Homo sapiens	1	+	41022270	41076946
163732	0	CITED4	Homo sapiens	1	-	41099314	41100604
1503	49200	CTPS	Homo sapiens	1	+	41218029	41250814
200172	0	SLFNL1	Homo sapiens	1	-	41253855	41259975
22955	50422	SCMH1	Homo sapiens	1	-	41265460	41480374
1907	0	EDN2	Homo sapiens	1	-	41717032	41722883
59269	0	HIVEP3	Homo sapiens	1	-	41748271	42156755
2981	0	GUCA2B	Homo sapiens	1	+	42391678	42394081
2980	0	GUCA2A	Homo sapiens	1	-	42400948	42402981
22887	0	FOXJ3	Homo sapiens	1	-	42414796	42573489
284716	0	FAM80A	Homo sapiens	1	+	42619063	42653436
84217	0	ZMYND12	Homo sapiens	1	-	42668680	42694513
79717	0	PPCS	Homo sapiens	1	+	42694816	42698671
80098	0	PFDN6L	Homo sapiens	1	+	42720926	42776242
728621	53992	LOC728621	Homo sapiens	1	+	42774742	42892921
10465	50265	PPIH	Homo sapiens	1	+	42896634	42915015
4904	0	YBX1	Homo sapiens	1	+	42920710	42940607
149461	49168	CLDN19	Homo sapiens	1	-	42971350	42978511
64175	51668	LEPRE1	Homo sapiens	1	-	42984632	43005269
79078	0	C1orf50	Homo sapiens	1	+	43005526	43013997
374969	0	CCDC23	Homo sapiens	1	-	43045319	43055509
114625	49111	ERMAP	Homo sapiens	1	+	43055362	43083246
51058	0	ZNF691	Homo sapiens	1	+	43084866	43090734
644590	53251	LOC644590	Homo sapiens	1	-	43124793	43125182
6513	49682	SLC2A1	Homo sapiens	1	-	43164101	43197087
728869	53994	LOC728869	Homo sapiens	1	+	43308877	43375726
440585	52653	LOC440585	Homo sapiens	1	+	43386180	43394653
10969	0	EBNA1BP2	Homo sapiens	1	-	43402441	43410517
149465	0	WDR65	Homo sapiens	1	+	43410612	43449135
128218	0	TMEM125	Homo sapiens	1	+	43508993	43512259
149466	0	C1orf210	Homo sapiens	1	-	43520140	43523825
7075	50111	TIE1	Homo sapiens	1	+	43539250	43561365
4352	0	MPL	Homo sapiens	1	+	43576061	43592721
991	0	CDC20	Homo sapiens	1	+	43597215	43601457
64834	50910	ELOVL1	Homo sapiens	1	-	43601658	43606285
112950	0	MED8	Homo sapiens	1	-	43622174	43628069
149469	0	C1orf84	Homo sapiens	1	+	43628142	43667746
23334	0	KIAA0467	Homo sapiens	1	+	43661383	43690890
81888	0	HYI	Homo sapiens	1	-	43689415	43702548
5792	0	PTPRF	Homo sapiens	1	+	43769133	43861923
9682	0	JMJD2A	Homo sapiens	1	+	43888424	43943724
728909	53996	LOC728909	Homo sapiens	1	+	43945535	43945954
6487	50257	ST3GAL3	Homo sapiens	1	+	43945804	44169417
9048	0	ARTN	Homo sapiens	1	+	44171578	44175470
9670	0	IPO13	Homo sapiens	1	+	44185229	44206011
1802	0	DPH2	Homo sapiens	1	+	44208239	44211629
533	0	ATP6V0B	Homo sapiens	1	+	44213188	44216558
8704	49091	B4GALT2	Homo sapiens	1	+	44217452	44229426
149473	0	CCDC24	Homo sapiens	1	+	44229866	44234786
6536	49686	SLC6A9	Homo sapiens	1	-	44234741	44269720
128209	0	KLF17	Homo sapiens	1	+	44357108	44373398
55929	0	DMAP1	Homo sapiens	1	+	44451711	44458937
79033	0	PRNPIP	Homo sapiens	1	-	44459328	44593525
55182	0	C1orf164	Homo sapiens	1	+	44643546	44889982
79639	0	TMEM53	Homo sapiens	1	-	44892087	44912685
339541	0	MGC33556	Homo sapiens	1	+	44912981	44963847
11004	49974	KIF2C	Homo sapiens	1	+	44978137	45006002
6202	49641	RPS8	Homo sapiens	1	+	45013832	45016998
644790	51158	LOC644790	Homo sapiens	1	-	45018532	45019038
266675	0	BEST4	Homo sapiens	1	-	45021845	45025963
1263	52608	PLK3	Homo sapiens	1	+	45038622	45044253
343521	0	TCTEX1D4	Homo sapiens	1	-	45044171	45045543
149478	0	LOC149478	Homo sapiens	1	+	45047069	45052387
8643	0	PTCH2	Homo sapiens	1	-	45060673	45081202
8891	0	EIF2B3	Homo sapiens	1	-	45089036	45224868
128192	50265	LOC128192	Homo sapiens	1	-	45226492	45226983
79654	0	HECTD3	Homo sapiens	1	-	45240800	45249386
7389	0	UROD	Homo sapiens	1	+	45250416	45253927
57643	0	ZSWIM5	Homo sapiens	1	-	45254653	45445491
400752	0	LOC400752	Homo sapiens	1	-	45542168	45543877
84842	0	HPDL	Homo sapiens	1	+	45565131	45566933
4595	0	MUTYH	Homo sapiens	1	-	45567500	45578646
114034	0	TOE1	Homo sapiens	1	+	45577928	45581960
10420	0	TESK2	Homo sapiens	1	-	45582142	45729419
126661	0	LOC126661	Homo sapiens	1	-	45733167	45738310
25974	0	MMACHC	Homo sapiens	1	+	45733260	45749313
5052	49473	PRDX1	Homo sapiens	1	-	45749293	45760195
10327	49045	AKR1A1	Homo sapiens	1	+	45789084	45808307
4678	0	NASP	Homo sapiens	1	+	45822303	45857153
149483	0	CCDC17	Homo sapiens	1	-	45858302	45862259
60313	0	GPBP1L1	Homo sapiens	1	-	45865566	45899397
51249	0	TMEM69	Homo sapiens	1	+	45926454	45932692
3652	49455	IPP	Homo sapiens	1	-	45936976	45984719
440587	0	LOC440587	Homo sapiens	1	+	46006544	46042129
23139	0	MAST2	Homo sapiens	1	+	46041871	46274382
8503	0	PIK3R3	Homo sapiens	1	-	46278398	46370900
10103	0	TSPAN1	Homo sapiens	1	+	46418798	46424216
55624	0	POMGNT1	Homo sapiens	1	-	46426941	46436684
541468	0	C1orf190	Homo sapiens	1	+	46441592	46459745
8438	0	RAD54L	Homo sapiens	1	+	46486003	46516731
10489	0	LRRC41	Homo sapiens	1	-	46516658	46541624
7388	53220	UQCRH	Homo sapiens	1	+	46541966	46555034
387338	50918	NSUN4	Homo sapiens	1	+	46578976	46603276
2166	0	FAAH	Homo sapiens	1	+	46632574	46652103
729037	54000	LOC729037	Homo sapiens	1	+	46669042	46672117
644941	0	LOC644941	Homo sapiens	1	+	46672008	46674711
729041	0	LOC729041	Homo sapiens	1	+	46675811	46683960
127343	0	DMBX1	Homo sapiens	1	+	46745254	46752484
148930	0	KNCN	Homo sapiens	1	-	46783902	46788270
8569	51630	MKNK1	Homo sapiens	1	-	46795676	46842472
148932	50700	MOBKL2C	Homo sapiens	1	-	46845977	46855092
64756	0	ATPAF1	Homo sapiens	1	-	46873297	46906614
374973	0	LOC374973	Homo sapiens	1	+	46910031	46911852
9813	0	KIAA0494	Homo sapiens	1	-	46913419	46957322
1580	49209	CYP4B1	Homo sapiens	1	+	47037328	47057671
1579	49209	CYP4A11	Homo sapiens	1	-	47167432	47180003
260293	49209	CYP4X1	Homo sapiens	1	+	47261826	47289009
199974	49209	CYP4Z1	Homo sapiens	1	+	47305746	47356578
284541	49209	CYP4A22	Homo sapiens	1	+	47375693	47387112
10158	0	PDZK1IP1	Homo sapiens	1	-	47421847	47428357
6886	0	TAL1	Homo sapiens	1	-	47454550	47468029
6491	0	STIL	Homo sapiens	1	-	47488435	47552403
51727	49040	CMPK1	Homo sapiens	1	+	47572174	47617097
2301	0	FOXE3	Homo sapiens	1	+	47654330	47656310
2306	0	FOXD2	Homo sapiens	1	+	47674275	47678949
388630	0	LOC388630	Homo sapiens	1	-	48003895	48236961
391037	0	LOC391037	Homo sapiens	1	-	48402878	48445684
200010	49684	SLC5A9	Homo sapiens	1	+	48460990	48486902
54558	0	SPATA6	Homo sapiens	1	-	48536864	48710431
644462	50977	LOC644462	Homo sapiens	1	+	48670099	48676172
84871	0	AGBL4	Homo sapiens	1	-	48822128	49283972
79656	0	C1orf165	Homo sapiens	1	-	48966128	49015089
1996	49933	ELAVL4	Homo sapiens	1	+	50347224	50439647
63950	0	DMRTA2	Homo sapiens	1	-	50655809	50659795
11124	0	FAF1	Homo sapiens	1	-	50679522	51198523
1031	49153	CDKN2C	Homo sapiens	1	+	51206954	51212896
284546	0	C1orf185	Homo sapiens	1	+	51340493	51386341
26994	0	RNF11	Homo sapiens	1	+	51474558	51511797
440589	51227	LOC440589	Homo sapiens	1	-	51488807	51489705
22996	51799	C1orf34	Homo sapiens	1	-	51525369	51583310
2060	49248	EPS15	Homo sapiens	1	-	51592522	51757582
114883	0	OSBPL9	Homo sapiens	1	+	51855351	52026728
4898	0	NRD1	Homo sapiens	1	-	52027469	52117009
5865	49454	RAB3B	Homo sapiens	1	-	52157419	52228935
51060	50212	TXNDC12	Homo sapiens	1	-	52258390	52293634
112970	0	KTI12	Homo sapiens	1	-	52270364	52272059
91408	51512	BTF3L4	Homo sapiens	1	+	52294560	52326651
9372	52583	ZFYVE9	Homo sapiens	1	+	52380633	52584945
200014	0	CC2D1B	Homo sapiens	1	-	52588854	52604451
729221	54004	LOC729221	Homo sapiens	1	-	52604173	52604828
729225	54005	LOC729225	Homo sapiens	1	-	52606767	52608526
4998	0	ORC1L	Homo sapiens	1	-	52611088	52642718
84950	0	PRPF38A	Homo sapiens	1	+	52642823	52656437
23318	0	ZCCHC11	Homo sapiens	1	-	52661534	52791330
2882	0	GPX7	Homo sapiens	1	+	52840631	52847309
348378	0	MGC52498	Homo sapiens	1	+	52871653	52907942
65260	0	C1orf163	Homo sapiens	1	-	52925101	52936625
79699	52973	ZYG11B	Homo sapiens	1	+	52964768	53063912
440590	52973	ZYG11A	Homo sapiens	1	+	53080995	53131216
55268	0	ECHDC2	Homo sapiens	1	-	53134492	53159985
6342	0	SCP2	Homo sapiens	1	+	53165535	53289869
127435	0	PODN	Homo sapiens	1	+	53300472	53323761
6512	50066	SLC1A7	Homo sapiens	1	-	53325442	53380836
1376	0	CPT2	Homo sapiens	1	+	53434688	53452454
54987	0	C1orf123	Homo sapiens	1	-	53452358	53458876
4116	49410	MAGOH	Homo sapiens	1	-	53465151	53476794
7804	49397	LRP8	Homo sapiens	1	-	53483799	53566408
63948	0	DMRTB1	Homo sapiens	1	+	53697659	53705745
148979	0	GLIS1	Homo sapiens	1	-	53744493	53972464
645379	54006	LOC645379	Homo sapiens	1	+	53976398	53977623
55706	0	TMEM48	Homo sapiens	1	-	54005975	54076762
54432	50805	YIPF1	Homo sapiens	1	-	54089993	54128040
1733	0	DIO1	Homo sapiens	1	+	54132448	54149346
51668	0	C1orf41	Homo sapiens	1	-	54159821	54183856
729281	54007	LOC729281	Homo sapiens	1	+	54182224	54184275
115353	0	LRRC42	Homo sapiens	1	+	54184624	54206426
388633	0	LDLRAD1	Homo sapiens	1	-	54247093	54256390
9528	0	TMEM59	Homo sapiens	1	-	54269936	54291698
127428	0	C1orf83	Homo sapiens	1	+	54291861	54338003
200008	0	CDCP2	Homo sapiens	1	-	54377255	54392030
606495	0	LOC606495	Homo sapiens	1	-	54424413	54438272
51253	0	MRPL37	Homo sapiens	1	+	54438427	54456638
23648	51170	SSBP3	Homo sapiens	1	-	54464782	54644571
619518	0	C1orf191	Homo sapiens	1	+	54476297	54477323
26027	51412	ACOT11	Homo sapiens	1	+	54786488	54873004
338094	0	FAM151A	Homo sapiens	1	-	54847441	54861785
374977	0	C1orf175	Homo sapiens	1	+	54880031	54948526
7268	0	TTC4	Homo sapiens	1	+	54954143	54980568
25973	0	PARS2	Homo sapiens	1	-	54995158	55002774
55001	0	TTC22	Homo sapiens	1	-	55022811	55039458
163747	0	C1orf177	Homo sapiens	1	+	55044323	55080512
1718	0	DHCR24	Homo sapiens	1	-	55087887	55125492
199964	0	TMEM61	Homo sapiens	1	+	55219052	55230553
7809	0	BSND	Homo sapiens	1	+	55237204	55247052
255738	0	PCSK9	Homo sapiens	1	+	55277807	55303110
23358	0	USP24	Homo sapiens	1	-	55304619	55453349
729325	0	LOC729325	Homo sapiens	1	+	55453372	55454260
400754	0	FLJ45337	Homo sapiens	1	+	55819297	55973262
127406	0	LOC127406	Homo sapiens	1	-	56446194	56446715
8613	49531	PPAP2B	Homo sapiens	1	-	56733020	56817844
5563	52749	PRKAA2	Homo sapiens	1	+	56883607	56946708
199920	0	C1orf168	Homo sapiens	1	-	56957065	57057631
731	0	C8A	Homo sapiens	1	+	57093064	57156481
732	0	C8B	Homo sapiens	1	-	57167470	57204275
1600	0	DAB1	Homo sapiens	1	-	57236166	58488798
644928	52657	LOC644928	Homo sapiens	1	-	58294299	58294775
115209	0	OMA1	Homo sapiens	1	-	58718978	58785033
4070	49406	TACSTD2	Homo sapiens	1	-	58813230	58816032
114803	0	MYSM1	Homo sapiens	1	-	58898177	58938334
3725	49970	JUN	Homo sapiens	1	-	59019050	59022372
645757	0	LOC645757	Homo sapiens	1	-	59121127	59135022
729467	54009	LOC729467	Homo sapiens	1	-	59370195	59386039
55277	0	FLJ10986	Homo sapiens	1	+	59535327	60000986
51361	50433	HOOK1	Homo sapiens	1	+	60053120	60111237
1573	49207	CYP2J2	Homo sapiens	1	-	60131567	60165010
127795	0	C1orf87	Homo sapiens	1	-	60228653	60312013
4774	52155	NFIA	Homo sapiens	1	+	61320880	61694623
645030	53254	LOC645030	Homo sapiens	1	-	61487204	61491771
83941	0	TM2D1	Homo sapiens	1	-	61919306	61963682
10207	0	INADL	Homo sapiens	1	+	61980736	62399194
645915	0	LOC645915	Homo sapiens	1	-	61980737	61981396
54596	0	L1TD1	Homo sapiens	1	+	62433123	62449813
163782	0	KANK4	Homo sapiens	1	-	62475408	62557670
7398	0	USP1	Homo sapiens	1	+	62674562	62690062
85440	52498	DOCK7	Homo sapiens	1	-	62692984	62926556
27329	0	ANGPTL3	Homo sapiens	1	+	62835774	62843767
400756	0	LOC400756	Homo sapiens	1	+	62926691	62948952
84938	52024	ATG4C	Homo sapiens	1	+	63022390	63102637
199897	0	LOC199897	Homo sapiens	1	-	63238755	63255864
27022	0	FOXD3	Homo sapiens	1	+	63561317	63562753
29929	0	ALG6	Homo sapiens	1	+	63605885	63675465
23421	0	ITGB3BP	Homo sapiens	1	-	63679049	63761422
84455	0	EFCAB7	Homo sapiens	1	+	63761855	63810951
5236	0	PGM1	Homo sapiens	1	+	63831534	63898503
646051	0	LOC646051	Homo sapiens	1	-	64012042	64012494
4919	0	ROR1	Homo sapiens	1	+	64012301	64417294
148581	0	UBE2U	Homo sapiens	1	+	64442077	64482614
57685	0	CACHD1	Homo sapiens	1	+	64744185	64931323
55225	0	RAVER2	Homo sapiens	1	+	64983365	65071499
3716	49376	JAK1	Homo sapiens	1	-	65072795	65124573
729592	0	LOC729592	Homo sapiens	1	+	65304733	65305496
205	49040	AK3L1	Homo sapiens	1	+	65385819	65465764
387851	49040	AK3L2	Homo sapiens	1	+	65386678	65464447
645195	0	LOC645195	Homo sapiens	1	+	65486434	65494437
9829	0	DNAJC6	Homo sapiens	1	+	65503017	65654139
3953	0	LEPR	Homo sapiens	1	+	65658905	65875409
54741	50590	LEPROT	Homo sapiens	1	+	65658906	65670851
5142	49482	PDE4B	Homo sapiens	1	+	66030780	66612849
645227	0	LOC645227	Homo sapiens	1	-	66280770	66288988
84251	0	SGIP1	Homo sapiens	1	+	66772552	66983355
200132	0	TCTEX1D1	Homo sapiens	1	+	66990729	67017057
10022	0	INSL5	Homo sapiens	1	-	67036011	67039526
79819	0	WDR78	Homo sapiens	1	-	67051155	67163157
57708	52694	MIER1	Homo sapiens	1	+	67163229	67226300
23169	51120	SLC35D1	Homo sapiens	1	-	67242438	67292315
400757	0	C1orf141	Homo sapiens	1	-	67330446	67366807
149233	0	IL23R	Homo sapiens	1	+	67404756	67498249
3595	0	IL12RB2	Homo sapiens	1	+	67545634	67635170
26135	0	SERBP1	Homo sapiens	1	-	67646080	67668710
1647	49212	GADD45A	Homo sapiens	1	+	67923470	67926606
55970	49954	GNG12	Homo sapiens	1	-	67939809	68071695
729620	54012	LOC729620	Homo sapiens	1	+	68070316	68111593
9077	49454	DIRAS3	Homo sapiens	1	-	68284232	68289047
79971	0	GPR177	Homo sapiens	1	-	68336738	68470840
149224	49640	LOC149224	Homo sapiens	1	-	68480744	68481325
6121	49605	RPE65	Homo sapiens	1	-	68667094	68688229
55635	51846	DEPDC1	Homo sapiens	1	-	68713525	68735294
57554	0	LRRC7	Homo sapiens	1	+	69998445	70360513
55631	0	LRRC40	Homo sapiens	1	-	70383084	70443862
9295	0	SFRS11	Homo sapiens	1	+	70443952	70490271
81573	0	ANKRD13C	Homo sapiens	1	-	70500128	70592992
